image_path,true_label,category,format,mean_score,min_score,max_score,score_std,score_range,raw_label_votes,resolution_flip_count,consistency_status,final_label,is_correct_when_definite,decision_reason,raw_label_at_0_15,raw_score_at_0_15,has_exif,status,warning_count
data\test_images\day14_expansion\raw\ai\indoor_home\ai_022_indoor_home_native.png,ai,indoor_home,png,0.153412,0.132865,0.164266,0.012456,0.031401,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.132865,false,success,0
data\test_images\day14_expansion\raw\ai\indoor_home\ai_023_indoor_home_native.png,ai,indoor_home,png,0.165423,0.157968,0.169811,0.004765,0.011843,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.157968,false,success,0
data\test_images\day14_expansion\raw\ai\indoor_home\ai_024_indoor_home_native.png,ai,indoor_home,png,0.153241,0.121859,0.177201,0.020717,0.055342,"{""ai"": 2, ""real"": 2}",1,label_flip,uncertain,,weak_vote_majority,real,0.121859,false,success,0
data\test_images\day14_expansion\raw\ai\indoor_home\ai_025_indoor_home_native.png,ai,indoor_home,png,0.17457,0.167106,0.181246,0.006103,0.01414,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.167106,false,success,0
data\test_images\day14_expansion\raw\ai\indoor_home\ai_026_indoor_home_native.png,ai,indoor_home,png,0.178623,0.147618,0.197898,0.019339,0.05028,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.147618,false,success,0
data\test_images\day14_expansion\raw\ai\indoor_home\ai_027_indoor_home_native.png,ai,indoor_home,png,0.157371,0.142878,0.167892,0.009335,0.025014,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.142878,false,success,0
data\test_images\day14_expansion\raw\ai\indoor_home\ai_028_indoor_home_native.png,ai,indoor_home,png,0.139436,0.116275,0.164184,0.017568,0.047909,"{""ai"": 1, ""real"": 3}",1,label_flip,uncertain,,near_threshold_band,real,0.116275,false,success,0
data\test_images\day14_expansion\raw\ai\indoor_home\ai_029_indoor_home_native.png,ai,indoor_home,png,0.150644,0.145544,0.154246,0.003217,0.008702,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,ai,0.150586,false,success,0
data\test_images\day14_expansion\raw\ai\indoor_home\ai_030_indoor_home_native.png,ai,indoor_home,png,0.165002,0.150396,0.172298,0.008694,0.021902,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.150396,false,success,0
data\test_images\day14_expansion\raw\ai\lowlight_weather\ai_031_lowlight_weather_native.png,ai,lowlight_weather,png,0.199756,0.192123,0.207022,0.005641,0.014899,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.197099,false,success,0
data\test_images\day14_expansion\raw\ai\lowlight_weather\ai_032_lowlight_weather_native.png,ai,lowlight_weather,png,0.18794,0.169755,0.196816,0.010805,0.027061,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.169755,false,success,0
data\test_images\day14_expansion\raw\ai\lowlight_weather\ai_033_lowlight_weather_native.png,ai,lowlight_weather,png,0.150481,0.135753,0.158615,0.008876,0.022862,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.135753,false,success,0
data\test_images\day14_expansion\raw\ai\lowlight_weather\ai_034_lowlight_weather_native.png,ai,lowlight_weather,png,0.210993,0.189248,0.223178,0.012942,0.03393,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.189248,false,success,0
data\test_images\day14_expansion\raw\ai\lowlight_weather\ai_035_lowlight_weather_native.png,ai,lowlight_weather,png,0.214247,0.194663,0.22551,0.011744,0.030847,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.194663,false,success,0
data\test_images\day14_expansion\raw\ai\lowlight_weather\ai_036_lowlight_weather_native.png,ai,lowlight_weather,png,0.19415,0.176653,0.203097,0.010435,0.026444,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.176653,false,success,0
data\test_images\day14_expansion\raw\ai\lowlight_weather\ai_037_lowlight_weather_native.png,ai,lowlight_weather,png,0.145522,0.136361,0.15309,0.006365,0.016729,"{""ai"": 1, ""real"": 3}",1,label_flip,uncertain,,near_threshold_band,ai,0.15309,false,success,0
data\test_images\day14_expansion\raw\ai\lowlight_weather\ai_038_lowlight_weather_native.png,ai,lowlight_weather,png,0.180153,0.149874,0.201229,0.019472,0.051355,"{""ai"": 3, ""real"": 1}",1,label_flip,ai,true,stable_ai_high_confidence,real,0.149874,false,success,0
data\test_images\day14_expansion\raw\ai\lowlight_weather\ai_039_lowlight_weather_native.png,ai,lowlight_weather,png,0.18159,0.170805,0.188158,0.006884,0.017353,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.170805,false,success,0
data\test_images\day14_expansion\raw\ai\lowlight_weather\ai_040_lowlight_weather_native.png,ai,lowlight_weather,png,0.208711,0.191503,0.218637,0.010422,0.027134,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.191503,false,success,0
data\test_images\day14_expansion\raw\ai\lowlight_weather\ai_041_lowlight_weather_native.png,ai,lowlight_weather,png,0.172587,0.150061,0.215443,0.025315,0.065382,"{""ai"": 4, ""real"": 0}",0,score_unstable,uncertain,,unstable_score_range,ai,0.215443,false,success,0
data\test_images\day14_expansion\raw\ai\lowlight_weather\ai_042_lowlight_weather_native.png,ai,lowlight_weather,png,0.206338,0.184919,0.218919,0.012934,0.034,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.184919,false,success,0
data\test_images\day14_expansion\raw\ai\lowlight_weather\ai_043_lowlight_weather_native.png,ai,lowlight_weather,png,0.164687,0.136805,0.186427,0.018443,0.049622,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.136805,false,success,0
data\test_images\day14_expansion\raw\ai\lowlight_weather\ai_044_lowlight_weather_native.png,ai,lowlight_weather,png,0.195759,0.185578,0.201731,0.006521,0.016153,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.185578,false,success,0
data\test_images\day14_expansion\raw\ai\lowlight_weather\ai_045_lowlight_weather_native.png,ai,lowlight_weather,png,0.209872,0.170793,0.235109,0.024533,0.064316,"{""ai"": 4, ""real"": 0}",0,score_unstable,uncertain,,unstable_score_range,ai,0.170793,false,success,0
data\test_images\day14_expansion\raw\ai\nature_travel\ai_046_nature_travel_native.png,ai,nature_travel,png,0.189881,0.180959,0.198584,0.007892,0.017625,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.180959,false,success,0
data\test_images\day14_expansion\raw\ai\nature_travel\ai_047_nature_travel_native.png,ai,nature_travel,png,0.198682,0.187854,0.204713,0.006895,0.016859,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.187854,false,success,0
data\test_images\day14_expansion\raw\ai\nature_travel\ai_048_nature_travel_native.png,ai,nature_travel,png,0.243232,0.21064,0.258511,0.01925,0.047871,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.21064,false,success,0
data\test_images\day14_expansion\raw\ai\nature_travel\ai_049_nature_travel_native.png,ai,nature_travel,png,0.199818,0.173427,0.213789,0.015584,0.040362,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.173427,false,success,0
data\test_images\day14_expansion\raw\ai\nature_travel\ai_050_nature_travel_native.png,ai,nature_travel,png,0.235239,0.190925,0.292634,0.036754,0.101709,"{""ai"": 4, ""real"": 0}",0,score_unstable,uncertain,,unstable_score_std,ai,0.190925,false,success,0
data\test_images\day14_expansion\raw\ai\nature_travel\ai_051_nature_travel_native.png,ai,nature_travel,png,0.170417,0.155712,0.176905,0.008601,0.021193,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.155712,false,success,0
data\test_images\day14_expansion\raw\ai\nature_travel\ai_052_nature_travel_native.png,ai,nature_travel,png,0.207333,0.178931,0.223926,0.017394,0.044995,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.178931,false,success,0
data\test_images\day14_expansion\raw\ai\nature_travel\ai_053_nature_travel_native.png,ai,nature_travel,png,0.205597,0.184194,0.216491,0.01257,0.032297,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.184194,false,success,0
data\test_images\day14_expansion\raw\ai\nature_travel\ai_054_nature_travel_native.png,ai,nature_travel,png,0.235715,0.206578,0.248544,0.017137,0.041966,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.206578,false,success,0
data\test_images\day14_expansion\raw\ai\nature_travel\ai_055_nature_travel_native.png,ai,nature_travel,png,0.212437,0.191976,0.224203,0.012349,0.032227,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.191976,false,success,0
data\test_images\day14_expansion\raw\ai\nature_travel\ai_056_nature_travel_native.png,ai,nature_travel,png,0.21225,0.199274,0.222887,0.008639,0.023613,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.210749,false,success,0
data\test_images\day14_expansion\raw\ai\nature_travel\ai_057_nature_travel_native.png,ai,nature_travel,png,0.199599,0.189626,0.208235,0.008287,0.018609,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.189626,false,success,0
data\test_images\day14_expansion\raw\ai\nature_travel\ai_058_nature_travel_native.png,ai,nature_travel,png,0.23849,0.202539,0.256277,0.021558,0.053738,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.202539,false,success,0
data\test_images\day14_expansion\raw\ai\nature_travel\ai_059_nature_travel_native.png,ai,nature_travel,png,0.23095,0.210903,0.24132,0.011882,0.030417,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.210903,false,success,0
data\test_images\day14_expansion\raw\ai\nature_travel\ai_060_nature_travel_native.png,ai,nature_travel,png,0.212881,0.197952,0.224529,0.010038,0.026577,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.210098,false,success,0
data\test_images\day14_expansion\raw\ai\object_closeup\ai_061_object_closeup_native.png,ai,object_closeup,png,0.211497,0.192626,0.22181,0.011309,0.029184,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.192626,false,success,0
data\test_images\day14_expansion\raw\ai\object_closeup\ai_062_object_closeup_native.png,ai,object_closeup,png,0.210603,0.196424,0.218708,0.008535,0.022284,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.196424,false,success,0
data\test_images\day14_expansion\raw\ai\object_closeup\ai_063_object_closeup_native.png,ai,object_closeup,png,0.213729,0.199658,0.22433,0.01066,0.024672,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.199658,false,success,0
data\test_images\day14_expansion\raw\ai\object_closeup\ai_064_object_closeup_native.png,ai,object_closeup,png,0.160978,0.139003,0.174592,0.013616,0.035589,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.139003,false,success,0
data\test_images\day14_expansion\raw\ai\object_closeup\ai_065_object_closeup_native.png,ai,object_closeup,png,0.168003,0.143727,0.182022,0.014561,0.038295,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.143727,false,success,0
data\test_images\day14_expansion\raw\ai\object_closeup\ai_066_object_closeup_native.png,ai,object_closeup,png,0.181337,0.16494,0.189278,0.009746,0.024338,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.16494,false,success,0
data\test_images\day14_expansion\raw\ai\object_closeup\ai_067_object_closeup_native.png,ai,object_closeup,png,0.154982,0.141213,0.163973,0.008396,0.02276,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.141213,false,success,0
data\test_images\day14_expansion\raw\ai\object_closeup\ai_068_object_closeup_native.png,ai,object_closeup,png,0.219226,0.197284,0.231462,0.013089,0.034178,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.197284,false,success,0
data\test_images\day14_expansion\raw\ai\object_closeup\ai_069_object_closeup_native.png,ai,object_closeup,png,0.167833,0.134548,0.225243,0.03652,0.090695,"{""ai"": 2, ""real"": 2}",1,score_unstable,uncertain,,resolution_flip,ai,0.225243,false,success,0
data\test_images\day14_expansion\raw\ai\object_closeup\ai_070_object_closeup_native.png,ai,object_closeup,png,0.178238,0.14925,0.194891,0.018395,0.045641,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,ai,0.193343,false,success,0
data\test_images\day14_expansion\raw\ai\object_closeup\ai_071_object_closeup_native.png,ai,object_closeup,png,0.189201,0.154528,0.206992,0.021023,0.052464,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.154528,false,success,0
data\test_images\day14_expansion\raw\ai\object_closeup\ai_072_object_closeup_native.png,ai,object_closeup,png,0.17396,0.160281,0.181773,0.008158,0.021492,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.160281,false,success,0
data\test_images\day14_expansion\raw\ai\object_closeup\ai_073_object_closeup_native.png,ai,object_closeup,png,0.220474,0.176354,0.252644,0.028481,0.07629,"{""ai"": 4, ""real"": 0}",0,score_unstable,uncertain,,unstable_score_range,ai,0.176354,false,success,0
data\test_images\day14_expansion\raw\ai\object_closeup\ai_074_object_closeup_native.png,ai,object_closeup,png,0.178403,0.155239,0.191937,0.01427,0.036698,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.155239,false,success,0
data\test_images\day14_expansion\raw\ai\object_closeup\ai_075_object_closeup_native.png,ai,object_closeup,png,0.21384,0.204078,0.22261,0.007712,0.018532,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.208626,false,success,0
data\test_images\day14_expansion\raw\ai\outdoor_street\ai_076_outdoor_street_native.png,ai,outdoor_street,png,0.21693,0.191314,0.229148,0.015009,0.037834,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.191314,false,success,0
data\test_images\day14_expansion\raw\ai\outdoor_street\ai_077_outdoor_street_native.png,ai,outdoor_street,png,0.20277,0.174488,0.218181,0.017152,0.043693,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.174488,false,success,0
data\test_images\day14_expansion\raw\ai\outdoor_street\ai_078_outdoor_street_native.png,ai,outdoor_street,png,0.21296,0.195955,0.222187,0.010225,0.026232,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.195955,false,success,0
data\test_images\day14_expansion\raw\ai\outdoor_street\ai_079_outdoor_street_native.png,ai,outdoor_street,png,0.189417,0.1716,0.198386,0.01046,0.026786,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.1716,false,success,0
data\test_images\day14_expansion\raw\ai\outdoor_street\ai_080_outdoor_street_native.png,ai,outdoor_street,png,0.200271,0.188574,0.206621,0.007104,0.018047,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.188574,false,success,0
data\test_images\day14_expansion\raw\ai\outdoor_street\ai_081_outdoor_street_native.png,ai,outdoor_street,png,0.212149,0.203992,0.22189,0.008096,0.017898,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.203992,false,success,0
data\test_images\day14_expansion\raw\ai\outdoor_street\ai_082_outdoor_street_native.png,ai,outdoor_street,png,0.212992,0.198186,0.22094,0.008871,0.022754,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.198186,false,success,0
data\test_images\day14_expansion\raw\ai\outdoor_street\ai_083_outdoor_street_native.png,ai,outdoor_street,png,0.202304,0.182983,0.212102,0.011344,0.029119,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.182983,false,success,0
data\test_images\day14_expansion\raw\ai\outdoor_street\ai_084_outdoor_street_native.png,ai,outdoor_street,png,0.209082,0.186084,0.2202,0.013485,0.034116,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.186084,false,success,0
data\test_images\day14_expansion\raw\ai\outdoor_street\ai_085_outdoor_street_native.png,ai,outdoor_street,png,0.17876,0.164386,0.18474,0.008368,0.020354,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.164386,false,success,0
data\test_images\day14_expansion\raw\ai\outdoor_street\ai_086_outdoor_street_native.png,ai,outdoor_street,png,0.198904,0.169829,0.217671,0.018188,0.047842,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.169829,false,success,0
data\test_images\day14_expansion\raw\ai\outdoor_street\ai_087_outdoor_street_native.png,ai,outdoor_street,png,0.205445,0.173775,0.223547,0.019471,0.049772,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.173775,false,success,0
data\test_images\day14_expansion\raw\ai\outdoor_street\ai_088_outdoor_street_native.png,ai,outdoor_street,png,0.17588,0.166466,0.182209,0.006618,0.015743,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.166466,false,success,0
data\test_images\day14_expansion\raw\ai\outdoor_street\ai_089_outdoor_street_native.png,ai,outdoor_street,png,0.205582,0.192866,0.212213,0.007739,0.019347,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.192866,false,success,0
data\test_images\day14_expansion\raw\ai\outdoor_street\ai_090_outdoor_street_native.png,ai,outdoor_street,png,0.209488,0.188091,0.220031,0.01253,0.03194,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.188091,false,success,0
data\test_images\day14_expansion\raw\ai\people_partial\ai_091_people_partial_native.png,ai,people_partial,png,0.153713,0.122121,0.206782,0.034042,0.084661,"{""ai"": 2, ""real"": 2}",1,score_unstable,uncertain,,resolution_flip,ai,0.206782,false,success,0
data\test_images\day14_expansion\raw\ai\people_partial\ai_092_people_partial_native.png,ai,people_partial,png,0.218626,0.196,0.233436,0.014289,0.037436,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.196,false,success,0
data\test_images\day14_expansion\raw\ai\people_partial\ai_093_people_partial_native.png,ai,people_partial,png,0.205647,0.179479,0.218525,0.015506,0.039046,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.179479,false,success,0
data\test_images\day14_expansion\raw\ai\people_partial\ai_094_people_partial_native.png,ai,people_partial,png,0.152429,0.139374,0.16082,0.008092,0.021446,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.139374,false,success,0
data\test_images\day14_expansion\raw\ai\people_partial\ai_095_people_partial_native.png,ai,people_partial,png,0.185341,0.167388,0.196753,0.011123,0.029365,"{""ai"": 4, ""real"": 0}",0,stable,ai,true,stable_ai_high_confidence,ai,0.191846,false,success,0
data\test_images\day14_expansion\raw\ai\people_partial\ai_096_people_partial_native.png,ai,people_partial,png,0.132588,0.126955,0.138786,0.004214,0.011831,"{""ai"": 0, ""real"": 4}",0,stable,uncertain,,near_threshold_band,real,0.126955,false,success,0
data\test_images\day14_expansion\raw\ai\people_partial\ai_097_people_partial_native.png,ai,people_partial,png,0.198303,0.16189,0.221933,0.023032,0.060043,"{""ai"": 4, ""real"": 0}",0,score_unstable,uncertain,,unstable_score_range,ai,0.16189,false,success,0
data\test_images\day14_expansion\raw\ai\people_partial\ai_098_people_partial_native.png,ai,people_partial,png,0.157613,0.144879,0.168664,0.009136,0.023785,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,ai,0.168664,false,success,0
data\test_images\day14_expansion\raw\ai\people_partial\ai_099_people_partial_native.png,ai,people_partial,png,0.20728,0.164981,0.23163,0.026099,0.066649,"{""ai"": 4, ""real"": 0}",0,score_unstable,uncertain,,unstable_score_range,ai,0.164981,false,success,0
data\test_images\day14_expansion\raw\ai\people_partial\ai_100_people_partial_native.png,ai,people_partial,png,0.138156,0.132067,0.142252,0.00374,0.010185,"{""ai"": 0, ""real"": 4}",0,stable,uncertain,,near_threshold_band,real,0.132067,false,success,0
data\test_images\day14_expansion\raw\real\food_retail\real_001_food_retail_native.jpeg,real,food_retail,jpeg,0.167215,0.10477,0.19042,0.036122,0.08565,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.10477,true,success,0
data\test_images\day14_expansion\raw\real\food_retail\real_002_food_retail_native.jpg,real,food_retail,jpg,0.168609,0.148369,0.182766,0.012705,0.034397,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.148369,true,success,0
data\test_images\day14_expansion\raw\real\food_retail\real_003_food_retail_native.jpeg,real,food_retail,jpeg,0.163391,0.130706,0.244164,0.046814,0.113458,"{""ai"": 1, ""real"": 3}",1,score_unstable,uncertain,,resolution_flip,ai,0.244164,true,success,0
data\test_images\day14_expansion\raw\real\food_retail\real_004_food_retail_native.jpeg,real,food_retail,jpeg,0.168333,0.164753,0.171589,0.002669,0.006836,"{""ai"": 4, ""real"": 0}",0,stable,uncertain,,near_threshold_band,ai,0.164753,true,success,0
data\test_images\day14_expansion\raw\real\food_retail\real_005_food_retail_native.jpeg,real,food_retail,jpeg,0.171856,0.144596,0.230856,0.034561,0.08626,"{""ai"": 3, ""real"": 1}",2,score_unstable,uncertain,,resolution_flip,ai,0.230856,true,success,0
data\test_images\day14_expansion\raw\real\food_retail\real_006_food_retail_native.jpeg,real,food_retail,jpeg,0.184361,0.137869,0.200156,0.026844,0.062287,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.137869,true,success,0
data\test_images\day14_expansion\raw\real\food_retail\real_007_food_retail_native.jpeg,real,food_retail,jpeg,0.16902,0.117796,0.199297,0.030963,0.081501,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.117796,true,success,0
data\test_images\day14_expansion\raw\real\food_retail\real_008_food_retail_native.png,real,food_retail,png,0.231753,0.184632,0.254125,0.027622,0.069493,"{""ai"": 4, ""real"": 0}",0,score_unstable,uncertain,,unstable_score_range,ai,0.184632,true,success,0
data\test_images\day14_expansion\raw\real\food_retail\real_009_food_retail_native.jpeg,real,food_retail,jpeg,0.190719,0.120206,0.21576,0.040724,0.095554,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.120206,true,success,0
data\test_images\day14_expansion\raw\real\food_retail\real_010_food_retail_native.png,real,food_retail,png,0.217396,0.176422,0.23361,0.023759,0.057188,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.176422,true,success,0
data\test_images\day14_expansion\raw\real\food_retail\real_011_food_retail_native.jpeg,real,food_retail,jpeg,0.160226,0.103839,0.184861,0.032777,0.081022,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.103839,true,success,0
data\test_images\day14_expansion\raw\real\food_retail\real_012_food_retail_native.jpeg,real,food_retail,jpeg,0.186644,0.126627,0.217057,0.035438,0.09043,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.126627,true,success,0
data\test_images\day14_expansion\raw\real\food_retail\real_013_food_retail_native.jpeg,real,food_retail,jpeg,0.153757,0.127932,0.163416,0.014925,0.035484,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.127932,true,success,0
data\test_images\day14_expansion\raw\real\food_retail\real_014_food_retail_native.jpeg,real,food_retail,jpeg,0.175433,0.121234,0.203921,0.032037,0.082687,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.121234,true,success,0
data\test_images\day14_expansion\raw\real\food_retail\real_015_food_retail_native.jpeg,real,food_retail,jpeg,0.163711,0.092956,0.188256,0.040864,0.0953,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.092956,true,success,0
data\test_images\day14_expansion\raw\real\indoor_home\real_016_indoor_home_native.jpg,real,indoor_home,jpg,0.16563,0.135808,0.178493,0.017332,0.042685,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.135808,true,success,0
data\test_images\day14_expansion\raw\real\indoor_home\real_017_indoor_home_native.jpeg,real,indoor_home,jpeg,0.21976,0.16748,0.23857,0.030203,0.07109,"{""ai"": 4, ""real"": 0}",0,score_unstable,uncertain,,unstable_score_range,ai,0.16748,true,success,0
data\test_images\day14_expansion\raw\real\indoor_home\real_018_indoor_home_native.jpg,real,indoor_home,jpg,0.152852,0.10554,0.17285,0.027515,0.06731,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.10554,true,success,0
data\test_images\day14_expansion\raw\real\indoor_home\real_019_indoor_home_native.jpeg,real,indoor_home,jpeg,0.16994,0.149425,0.179412,0.011983,0.029987,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.149425,true,success,0
data\test_images\day14_expansion\raw\real\indoor_home\real_020_indoor_home_native.jpeg,real,indoor_home,jpeg,0.171486,0.142253,0.186428,0.017272,0.044175,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.142253,true,success,0
data\test_images\day14_expansion\raw\real\indoor_home\real_021_indoor_home_native.jpeg,real,indoor_home,jpeg,0.181833,0.120706,0.203386,0.035308,0.08268,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,real,0.120706,true,success,0
data\test_images\day14_expansion\raw\real\indoor_home\real_022_indoor_home_native.jpeg,real,indoor_home,jpeg,0.154096,0.132195,0.203244,0.028858,0.071049,"{""ai"": 1, ""real"": 3}",1,score_unstable,uncertain,,resolution_flip,ai,0.203244,true,success,0
data\test_images\day14_expansion\raw\real\indoor_home\real_023_indoor_home_native.jpeg,real,indoor_home,jpeg,0.222066,0.143344,0.259766,0.0461,0.116422,"{""ai"": 3, ""real"": 1}",1,score_unstable,uncertain,,resolution_flip,ai,0.259766,true,success,0
data\test_images\day14_expansion\raw\real\indoor_home\real_024_indoor_home_native.jpeg,real,indoor_home,jpeg,0.176195,0.135518,0.195117,0.023871,0.059599,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.135518,true,success,0
data\test_images\day14_expansion\raw\real\indoor_home\real_025_indoor_home_native.jpeg,real,indoor_home,jpeg,0.164924,0.146511,0.171442,0.010634,0.024931,"{""ai"": 3, ""real"": 1}",1,label_flip,uncertain,,near_threshold_band,real,0.146511,true,success,0
data\test_images\day14_expansion\raw\real\indoor_home\real_026_indoor_home_native.jpeg,real,indoor_home,jpeg,0.186059,0.158547,0.204065,0.017657,0.045518,"{""ai"": 4, ""real"": 0}",0,stable,ai,false,stable_ai_high_confidence,ai,0.158547,true,success,0
