image_id,label,scene_type,variant,current_filename,current_format,resolution_type,score,final_label,source_difficulty,source_difficulty_source,source_difficulty_reason,variant_difficulty,variant_difficulty_source,variant_difficulty_reason,review_reason,stability_issue_type,needs_manual_review,source_path
ai_098,ai,people_partial,native,ai_098_people_partial_native.png,png,native,0.168664,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,none,true,data\test_images\day14_expansion\raw\ai\people_partial\ai_098_people_partial_native.png
ai_099,ai,people_partial,native,ai_099_people_partial_native.png,png,native,0.164981,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\raw\ai\people_partial\ai_099_people_partial_native.png
ai_100,ai,people_partial,native,ai_100_people_partial_native.png,png,native,0.132067,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,none,true,data\test_images\day14_expansion\raw\ai\people_partial\ai_100_people_partial_native.png
real_001,real,food_retail,native,real_001_food_retail_native.jpeg,jpeg,native,0.104770,real,hard,baseline_score,Real native score near decision boundary.,hard,baseline_score,Real variant score near decision boundary.,Real variant score near decision boundary.,resolution_flip,true,data\test_images\day14_expansion\raw\real\food_retail\real_001_food_retail_native.jpeg
real_002,real,food_retail,native,real_002_food_retail_native.jpg,jpg,native,0.148369,uncertain,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\raw\real\food_retail\real_002_food_retail_native.jpg
real_003,real,food_retail,native,real_003_food_retail_native.jpeg,jpeg,native,0.244164,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\raw\real\food_retail\real_003_food_retail_native.jpeg
real_004,real,food_retail,native,real_004_food_retail_native.jpeg,jpeg,native,0.164753,uncertain,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,none,true,data\test_images\day14_expansion\raw\real\food_retail\real_004_food_retail_native.jpeg
real_005,real,food_retail,native,real_005_food_retail_native.jpeg,jpeg,native,0.230856,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\raw\real\food_retail\real_005_food_retail_native.jpeg
real_006,real,food_retail,native,real_006_food_retail_native.jpeg,jpeg,native,0.137869,uncertain,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\raw\real\food_retail\real_006_food_retail_native.jpeg
real_007,real,food_retail,native,real_007_food_retail_native.jpeg,jpeg,native,0.117796,real,hard,baseline_score,Real native score near decision boundary.,hard,baseline_score,Real variant score near decision boundary.,Real variant score near decision boundary.,resolution_flip,true,data\test_images\day14_expansion\raw\real\food_retail\real_007_food_retail_native.jpeg
real_008,real,food_retail,native,real_008_food_retail_native.png,png,native,0.184632,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,none,true,data\test_images\day14_expansion\raw\real\food_retail\real_008_food_retail_native.png
real_009,real,food_retail,native,real_009_food_retail_native.jpeg,jpeg,native,0.120206,uncertain,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\raw\real\food_retail\real_009_food_retail_native.jpeg
real_010,real,food_retail,native,real_010_food_retail_native.png,png,native,0.176422,uncertain,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,none,true,data\test_images\day14_expansion\raw\real\food_retail\real_010_food_retail_native.png
real_011,real,food_retail,native,real_011_food_retail_native.jpeg,jpeg,native,0.103839,real,hard,baseline_score,Real native score near decision boundary.,hard,baseline_score,Real variant score near decision boundary.,Real variant score near decision boundary.,resolution_flip,true,data\test_images\day14_expansion\raw\real\food_retail\real_011_food_retail_native.jpeg
real_012,real,food_retail,native,real_012_food_retail_native.jpeg,jpeg,native,0.126627,uncertain,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\raw\real\food_retail\real_012_food_retail_native.jpeg
real_013,real,food_retail,native,real_013_food_retail_native.jpeg,jpeg,native,0.127932,uncertain,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,none,true,data\test_images\day14_expansion\raw\real\food_retail\real_013_food_retail_native.jpeg
real_014,real,food_retail,native,real_014_food_retail_native.jpeg,jpeg,native,0.121234,uncertain,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\raw\real\food_retail\real_014_food_retail_native.jpeg
real_015,real,food_retail,native,real_015_food_retail_native.jpeg,jpeg,native,0.092956,real,hard,stability_flip,Real image label changed across format or resolution variants.,medium,baseline_score,Real variant predicted correctly but confidence is not strong enough.,Real image label changed across format or resolution variants.,resolution_flip,true,data\test_images\day14_expansion\raw\real\food_retail\real_015_food_retail_native.jpeg
real_016,real,indoor_home,native,real_016_indoor_home_native.jpg,jpg,native,0.135808,uncertain,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,none,true,data\test_images\day14_expansion\raw\real\indoor_home\real_016_indoor_home_native.jpg
real_017,real,indoor_home,native,real_017_indoor_home_native.jpeg,jpeg,native,0.167480,uncertain,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\raw\real\indoor_home\real_017_indoor_home_native.jpeg
real_018,real,indoor_home,native,real_018_indoor_home_native.jpg,jpg,native,0.105540,real,hard,baseline_score,Real native score near decision boundary.,hard,baseline_score,Real variant score near decision boundary.,Real variant score near decision boundary.,resolution_flip,true,data\test_images\day14_expansion\raw\real\indoor_home\real_018_indoor_home_native.jpg
real_019,real,indoor_home,native,real_019_indoor_home_native.jpeg,jpeg,native,0.149425,uncertain,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,none,true,data\test_images\day14_expansion\raw\real\indoor_home\real_019_indoor_home_native.jpeg
real_020,real,indoor_home,native,real_020_indoor_home_native.jpeg,jpeg,native,0.142253,uncertain,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\raw\real\indoor_home\real_020_indoor_home_native.jpeg
real_021,real,indoor_home,native,real_021_indoor_home_native.jpeg,jpeg,native,0.120706,uncertain,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\raw\real\indoor_home\real_021_indoor_home_native.jpeg
real_022,real,indoor_home,native,real_022_indoor_home_native.jpeg,jpeg,native,0.203244,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\raw\real\indoor_home\real_022_indoor_home_native.jpeg
real_023,real,indoor_home,native,real_023_indoor_home_native.jpeg,jpeg,native,0.259766,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\raw\real\indoor_home\real_023_indoor_home_native.jpeg
real_024,real,indoor_home,native,real_024_indoor_home_native.jpeg,jpeg,native,0.135518,uncertain,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\raw\real\indoor_home\real_024_indoor_home_native.jpeg
real_025,real,indoor_home,native,real_025_indoor_home_native.jpeg,jpeg,native,0.146511,uncertain,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,none,true,data\test_images\day14_expansion\raw\real\indoor_home\real_025_indoor_home_native.jpeg
real_026,real,indoor_home,native,real_026_indoor_home_native.jpeg,jpeg,native,0.158547,uncertain,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\raw\real\indoor_home\real_026_indoor_home_native.jpeg
real_027,real,indoor_home,native,real_027_indoor_home_native.jpeg,jpeg,native,0.140119,uncertain,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\raw\real\indoor_home\real_027_indoor_home_native.jpeg
real_028,real,indoor_home,native,real_028_indoor_home_native.jpeg,jpeg,native,0.164290,uncertain,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\raw\real\indoor_home\real_028_indoor_home_native.jpeg
real_029,real,indoor_home,native,real_029_indoor_home_native.jpeg,jpeg,native,0.191442,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\raw\real\indoor_home\real_029_indoor_home_native.jpeg
real_030,real,indoor_home,native,real_030_indoor_home_native.jpeg,jpeg,native,0.158056,uncertain,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\raw\real\indoor_home\real_030_indoor_home_native.jpeg
real_031,real,lowlight_weather,native,real_031_lowlight_weather_native.jpeg,jpeg,native,0.228843,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\raw\real\lowlight_weather\real_031_lowlight_weather_native.jpeg
real_032,real,lowlight_weather,native,real_032_lowlight_weather_native.jpeg,jpeg,native,0.153559,uncertain,hard,baseline_uncertain,Real native image entered uncertain zone.,hard,baseline_uncertain,Real variant entered uncertain zone.,Real variant entered uncertain zone.,none,true,data\test_images\day14_expansion\raw\real\lowlight_weather\real_032_lowlight_weather_native.jpeg
real_033,real,lowlight_weather,native,real_033_lowlight_weather_native.jpeg,jpeg,native,0.113945,real,hard,baseline_score,Real native score near decision boundary.,hard,baseline_score,Real variant score near decision boundary.,Real variant score near decision boundary.,resolution_flip,true,data\test_images\day14_expansion\raw\real\lowlight_weather\real_033_lowlight_weather_native.jpeg
real_034,real,lowlight_weather,native,real_034_lowlight_weather_native.jpeg,jpeg,native,0.231138,ai,hard,baseline_error,Real native image predicted as AI.,hard,baseline_error,Real variant predicted as AI.,Real variant predicted as AI.,resolution_flip,true,data\test_images\day14_expansion\raw\real\lowlight_weather\real_034_lowlight_weather_native.jpeg
